image,expected,detected,prediction,confidence,inference_time,correct
sem lixo (20).JPG,sem lixo,False,sem lixo,0.0,1.209687099999428,True
sem lixo (21).JPG,sem lixo,False,sem lixo,0.0,1.5741421999991871,True
sem lixo (22).JPG,sem lixo,True,com lixo,0.9111751914024353,1.3375215999985812,False
sem lixo (23).JPG,sem lixo,False,sem lixo,0.0,1.382252299999891,True
sem lixo (24).JPG,sem lixo,False,sem lixo,0.0,1.23577220000152,True
sem lixo (25).JPG,sem lixo,False,sem lixo,0.0,1.2046933000001445,True
sem lixo (26).JPG,sem lixo,True,com lixo,0.2066054344177246,1.5209862000010617,False
sem lixo (27).JPG,sem lixo,False,sem lixo,0.0,1.2294885999999678,True
sem lixo (28).JPG,sem lixo,False,sem lixo,0.0,1.3639349000004586,True
sem lixo (29).JPG,sem lixo,False,sem lixo,0.0,1.42902530000174,True
sem lixo (3).JPG,sem lixo,False,sem lixo,0.0,1.5003692000009323,True
sem lixo (30).JPG,sem lixo,False,sem lixo,0.0,1.3600784999998723,True
sem lixo (31).JPG,sem lixo,False,sem lixo,0.0,1.3952628999995795,True
sem lixo (4).JPG,sem lixo,False,sem lixo,0.0,1.1691660000014963,True
sem lixo (5).JPG,sem lixo,True,com lixo,0.19019536674022675,1.3081829000002472,False
sem lixo (6).JPG,sem lixo,True,com lixo,0.11275624483823776,1.9408127999995486,False
sem lixo (7).JPG,sem lixo,False,sem lixo,0.0,1.4227783999995154,True
sem lixo (8).JPG,sem lixo,False,sem lixo,0.0,1.2874384999995527,True
sem lixo (9).JPG,sem lixo,False,sem lixo,0.0,1.2204724999992322,True
