image,expected,detected,prediction,confidence,inference_time,correct
sem lixo (16).JPG,sem lixo,False,sem lixo,0.0,1.3463411000011547,True
sem lixo (17).JPG,sem lixo,False,sem lixo,0.0,1.528931900000316,True
sem lixo (18).JPG,sem lixo,False,sem lixo,0.0,1.4752308999995876,True
sem lixo (19).JPG,sem lixo,True,com lixo,0.71681809425354,1.4400156999981846,False
sem lixo (2).JPG,sem lixo,False,sem lixo,0.0,1.5671460000012303,True
sem lixo (20).JPG,sem lixo,False,sem lixo,0.0,1.4519317999984196,True
sem lixo (21).JPG,sem lixo,False,sem lixo,0.0,1.2983487999990757,True
sem lixo (22).JPG,sem lixo,True,com lixo,0.9111751914024353,1.8792947000001732,False
sem lixo (23).JPG,sem lixo,False,sem lixo,0.0,1.2996161999981268,True
sem lixo (24).JPG,sem lixo,False,sem lixo,0.0,1.2027054999998654,True
sem lixo (25).JPG,sem lixo,False,sem lixo,0.0,1.1980198999990535,True
sem lixo (26).JPG,sem lixo,False,sem lixo,0.0,1.2372632000005979,True
sem lixo (27).JPG,sem lixo,False,sem lixo,0.0,1.224491000000853,True
sem lixo (28).JPG,sem lixo,False,sem lixo,0.0,1.212410899999668,True
sem lixo (29).JPG,sem lixo,False,sem lixo,0.0,1.2928014999997686,True
sem lixo (3).JPG,sem lixo,False,sem lixo,0.0,1.2748968999985664,True
sem lixo (30).JPG,sem lixo,False,sem lixo,0.0,1.2089175000000978,True
sem lixo (31).JPG,sem lixo,False,sem lixo,0.0,1.211190699999861,True
sem lixo (4).JPG,sem lixo,False,sem lixo,0.0,1.2113089000013133,True
sem lixo (5).JPG,sem lixo,False,sem lixo,0.0,1.2278777999999875,True
sem lixo (6).JPG,sem lixo,False,sem lixo,0.0,1.224131999999372,True
sem lixo (7).JPG,sem lixo,False,sem lixo,0.0,1.2190334999977495,True
sem lixo (8).JPG,sem lixo,False,sem lixo,0.0,1.2665349000017159,True
sem lixo (9).JPG,sem lixo,False,sem lixo,0.0,1.2209250000014435,True
