image,expected,detected,prediction,confidence,inference_time,correct
com lixo (36).JPG,com lixo,True,com lixo,0.7021734714508057,2.247862099999111,True
com lixo (37).JPG,com lixo,True,com lixo,0.80078125,2.348382900001525,True
com lixo (38).JPG,com lixo,True,com lixo,0.874813437461853,1.590583200000765,True
com lixo (39).JPG,com lixo,True,com lixo,0.8982113599777222,1.5127136999999493,True
com lixo (4).JPG,com lixo,True,com lixo,0.8928617238998413,1.4855512000012823,True
com lixo (40).JPG,com lixo,True,com lixo,0.8454680442810059,1.592613299999357,True
com lixo (41).JPG,com lixo,True,com lixo,0.8415394425392151,1.4812666999987414,True
com lixo (42).JPG,com lixo,True,com lixo,0.8735431432723999,1.4732939999994414,True
com lixo (43).JPG,com lixo,True,com lixo,0.8582918643951416,1.4859126000010292,True
com lixo (44).JPG,com lixo,True,com lixo,0.8621912598609924,1.4665958000005048,True
com lixo (45).JPG,com lixo,True,com lixo,0.8435451984405518,1.4730706000009377,True
com lixo (46).JPG,com lixo,True,com lixo,0.8695552349090576,1.42367589999958,True
com lixo (47).JPG,com lixo,True,com lixo,0.8558275699615479,1.486308800000188,True
com lixo (48).JPG,com lixo,True,com lixo,0.8925591111183167,1.5231227000003855,True
com lixo (49).JPG,com lixo,True,com lixo,0.8751594424247742,1.4856994999991002,True
com lixo (5).JPG,com lixo,True,com lixo,0.7223985195159912,1.4525747999996383,True
com lixo (6).JPG,com lixo,True,com lixo,0.8170679807662964,1.484885399999257,True
com lixo (7).JPG,com lixo,False,sem lixo,0.0,1.4599733999984892,False
com lixo (8).JPG,com lixo,False,sem lixo,0.0,1.587482099999761,False
com lixo (9).JPG,com lixo,True,com lixo,0.6408534049987793,1.5481890000010026,True
sem lixo (1).JPG,sem lixo,False,sem lixo,0.0,1.5266128000002936,True
sem lixo (10).JPG,sem lixo,False,sem lixo,0.0,1.5367937999999413,True
sem lixo (11).JPG,sem lixo,False,sem lixo,0.0,1.5243982000010874,True
sem lixo (12).JPG,sem lixo,False,sem lixo,0.0,1.5831076000013127,True
sem lixo (13).JPG,sem lixo,False,sem lixo,0.0,1.4238363000004028,True
sem lixo (14).JPG,sem lixo,False,sem lixo,0.0,1.4204558999990695,True
sem lixo (15).JPG,sem lixo,False,sem lixo,0.0,1.4375786000000517,True
sem lixo (16).JPG,sem lixo,False,sem lixo,0.0,1.638271599998916,True
sem lixo (17).JPG,sem lixo,False,sem lixo,0.0,1.3910087000003841,True
sem lixo (18).JPG,sem lixo,False,sem lixo,0.0,1.3344273000002431,True
sem lixo (19).JPG,sem lixo,True,com lixo,0.71681809425354,1.3026580999994621,False
sem lixo (2).JPG,sem lixo,False,sem lixo,0.0,1.2900485999998637,True
sem lixo (20).JPG,sem lixo,False,sem lixo,0.0,1.2594484000001103,True
sem lixo (21).JPG,sem lixo,False,sem lixo,0.0,1.2553715000012744,True
sem lixo (22).JPG,sem lixo,True,com lixo,0.9111751914024353,1.284477600000173,False
sem lixo (23).JPG,sem lixo,False,sem lixo,0.0,1.259042399999089,True
sem lixo (24).JPG,sem lixo,False,sem lixo,0.0,1.2503597999984777,True
sem lixo (25).JPG,sem lixo,False,sem lixo,0.0,1.2979018999994878,True
sem lixo (26).JPG,sem lixo,False,sem lixo,0.0,1.3207812000000558,True
sem lixo (27).JPG,sem lixo,False,sem lixo,0.0,1.273570600000312,True
sem lixo (28).JPG,sem lixo,False,sem lixo,0.0,1.2741313000005903,True
sem lixo (29).JPG,sem lixo,False,sem lixo,0.0,1.2857246000003215,True
sem lixo (3).JPG,sem lixo,False,sem lixo,0.0,1.2681843999998819,True
sem lixo (30).JPG,sem lixo,False,sem lixo,0.0,1.2643148999995901,True
sem lixo (31).JPG,sem lixo,False,sem lixo,0.0,1.2698638000001665,True
sem lixo (4).JPG,sem lixo,False,sem lixo,0.0,1.2942662999994354,True
sem lixo (5).JPG,sem lixo,False,sem lixo,0.0,1.2724432000013621,True
sem lixo (6).JPG,sem lixo,False,sem lixo,0.0,1.2692702999993344,True
sem lixo (7).JPG,sem lixo,False,sem lixo,0.0,1.2554629999995086,True
sem lixo (8).JPG,sem lixo,False,sem lixo,0.0,1.2802732000000105,True
sem lixo (9).JPG,sem lixo,False,sem lixo,0.0,1.2715449999996054,True
