imagem,esperado,predito,correto,tempo,input_tokens,output_tokens,total_tokens,preco_input,preco_output,preco_total
com lixo (6).JPG,True,True,True,7.019562800000131,36866,2,36868,0.0055299,1.2e-06,0.0055311
com lixo (7).JPG,True,True,True,13.691333499999018,36866,2,36868,0.0055299,1.2e-06,0.0055311
com lixo (8).JPG,True,False,False,8.715831900000921,36866,2,36868,0.0055299,1.2e-06,0.0055311
com lixo (9).JPG,True,True,True,9.858655899999576,36866,2,36868,0.0055299,1.2e-06,0.0055311
sem lixo (1).JPG,False,False,True,15.400697000000946,36866,2,36868,0.0055299,1.2e-06,0.0055311
sem lixo (10).JPG,False,False,True,9.568405499998335,36866,2,36868,0.0055299,1.2e-06,0.0055311
sem lixo (11).JPG,False,False,True,7.868010899997898,36866,2,36868,0.0055299,1.2e-06,0.0055311
sem lixo (12).JPG,False,False,True,11.252705399998376,36866,2,36868,0.0055299,1.2e-06,0.0055311
sem lixo (13).JPG,False,False,True,11.02785059999951,36866,2,36868,0.0055299,1.2e-06,0.0055311
sem lixo (14).JPG,False,False,True,9.227490799999941,36866,2,36868,0.0055299,1.2e-06,0.0055311
sem lixo (15).JPG,False,False,True,15.428197000001092,36866,2,36868,0.0055299,1.2e-06,0.0055311
sem lixo (16).JPG,False,False,True,8.32589949999965,36866,2,36868,0.0055299,1.2e-06,0.0055311
sem lixo (17).JPG,False,False,True,10.665542200000345,36866,2,36868,0.0055299,1.2e-06,0.0055311
sem lixo (18).JPG,False,False,True,10.405919799999538,36866,2,36868,0.0055299,1.2e-06,0.0055311
sem lixo (19).JPG,False,True,False,10.41413669999747,36866,2,36868,0.0055299,1.2e-06,0.0055311
sem lixo (2).JPG,False,False,True,14.0808935999994,36866,2,36868,0.0055299,1.2e-06,0.0055311
sem lixo (20).JPG,False,False,True,8.73354869999821,36866,2,36868,0.0055299,1.2e-06,0.0055311
sem lixo (21).JPG,False,False,True,9.408769499998016,36866,2,36868,0.0055299,1.2e-06,0.0055311
sem lixo (22).JPG,False,False,True,13.981953700000304,36866,2,36868,0.0055299,1.2e-06,0.0055311
sem lixo (23).JPG,False,False,True,7.469840400000976,36866,2,36868,0.0055299,1.2e-06,0.0055311
sem lixo (24).JPG,False,False,True,15.196747599999071,36866,2,36868,0.0055299,1.2e-06,0.0055311
sem lixo (25).JPG,False,False,True,8.64027360000182,36866,2,36868,0.0055299,1.2e-06,0.0055311
sem lixo (26).JPG,False,False,True,12.033345899999404,36866,2,36868,0.0055299,1.2e-06,0.0055311
sem lixo (27).JPG,False,False,True,8.76367190000019,36866,2,36868,0.0055299,1.2e-06,0.0055311
sem lixo (28).JPG,False,False,True,10.498366399999213,36866,2,36868,0.0055299,1.2e-06,0.0055311
sem lixo (29).JPG,False,False,True,11.20437690000108,36866,2,36868,0.0055299,1.2e-06,0.0055311
sem lixo (3).JPG,False,False,True,10.311707099997875,36866,2,36868,0.0055299,1.2e-06,0.0055311
sem lixo (30).JPG,False,False,True,14.303179099999397,36866,2,36868,0.0055299,1.2e-06,0.0055311
sem lixo (31).JPG,False,False,True,8.8017168999977,36866,2,36868,0.0055299,1.2e-06,0.0055311
sem lixo (4).JPG,False,False,True,12.825996300001862,36866,2,36868,0.0055299,1.2e-06,0.0055311
sem lixo (5).JPG,False,False,True,8.571110999997472,36866,2,36868,0.0055299,1.2e-06,0.0055311
sem lixo (6).JPG,False,False,True,14.537598200000502,36866,2,36868,0.0055299,1.2e-06,0.0055311
sem lixo (7).JPG,False,False,True,8.765193200000795,36866,2,36868,0.0055299,1.2e-06,0.0055311
sem lixo (8).JPG,False,False,True,10.547808800001803,36866,2,36868,0.0055299,1.2e-06,0.0055311
sem lixo (9).JPG,False,False,True,8.719476599999325,36866,2,36868,0.0055299,1.2e-06,0.0055311
